Chr11	393617	left_flank_p1.sam
Chr11	393617	left_flank_p2.sam
Chr11	393621	left_flank_p2.sam
Chr11	393621	left_flank_p2.sam
Chr11	393627	left_flank_p1.sam
Chr11	393627	left_flank_p1.sam
Chr11	393627	left_flank_p2.sam
Chr11	393629	left_flank_p1.sam
Chr11	393629	left_flank_p2.sam
Chr11	393629	left_flank_p2.sam
Chr11	393629	right_flank_p1.sam
Chr11	393633	left_flank_p2.sam
Chr11	393633	left_flank_p2.sam
Chr11	393635	left_flank_p2.sam
Chr11	393637	left_flank_p2.sam
Chr11	393638	right_flank_p2.sam
Chr11	393643	left_flank_p1.sam
Chr11	393643	right_flank_p1.sam
Chr11	393648	right_flank_p2.sam
Chr11	393656	right_flank_p1.sam
Chr11	393662	right_flank_p1.sam
Chr11	393662	right_flank_p2.sam
Chr11	393665	left_flank_p1.sam
Chr11	393666	right_flank_p2.sam
Chr11	393667	left_flank_p1.sam
Chr11	393667	left_flank_p1.sam
Chr11	393667	left_flank_p1.sam
Chr11	393667	left_flank_p2.sam
Chr11	393667	left_flank_p2.sam
Chr11	393677	left_flank_p2.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p1.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr11	393699	left_flank_p2.sam
Chr10	448216	right_flank_p2.sam
Chr8	458395	right_flank_p2.sam
Chr8	458401	right_flank_p1.sam
Chr12	504164	left_flank_p1.sam
Chr7	528452	left_flank_p2.sam
Chr1	538644	left_flank_p2.sam
Chr2	617950	left_flank_p1.sam
Chr2	617952	left_flank_p2.sam
Chr2	617954	left_flank_p1.sam
Chr2	617956	left_flank_p2.sam
Chr2	617956	left_flank_p2.sam
Chr2	617956	left_flank_p2.sam
Chr2	617960	left_flank_p1.sam
Chr2	617964	left_flank_p2.sam
Chr2	617967	right_flank_p2.sam
Chr2	617968	left_flank_p1.sam
Chr2	617968	left_flank_p1.sam
Chr2	617968	left_flank_p2.sam
Chr2	617970	left_flank_p2.sam
Chr2	617971	right_flank_p1.sam
Chr2	617972	left_flank_p1.sam
Chr2	617973	right_flank_p1.sam
Chr2	617973	right_flank_p1.sam
Chr2	617973	right_flank_p2.sam
Chr2	617973	right_flank_p2.sam
Chr2	617973	right_flank_p2.sam
Chr2	617978	left_flank_p2.sam
Chr2	617978	right_flank_p2.sam
Chr2	617980	left_flank_p1.sam
Chr2	617980	right_flank_p2.sam
Chr2	617982	left_flank_p2.sam
Chr2	617986	right_flank_p1.sam
Chr2	617988	left_flank_p2.sam
Chr2	617988	left_flank_p2.sam
Chr2	617989	right_flank_p1.sam
Chr2	617990	left_flank_p2.sam
Chr2	617992	left_flank_p1.sam
Chr2	617992	left_flank_p1.sam
Chr2	617992	left_flank_p2.sam
Chr2	617994	right_flank_p2.sam
Chr2	617994	right_flank_p2.sam
Chr2	618002	left_flank_p2.sam
Chr2	618004	left_flank_p1.sam
Chr2	618010	left_flank_p2.sam
Chr2	618013	right_flank_p1.sam
Chr2	618013	right_flank_p1.sam
Chr2	618013	right_flank_p1.sam
Chr2	618016	right_flank_p2.sam
Chr2	618017	right_flank_p2.sam
Chr2	618017	right_flank_p2.sam
Chr2	618018	left_flank_p1.sam
Chr2	618018	left_flank_p1.sam
Chr2	618018	left_flank_p1.sam
Chr2	618018	left_flank_p2.sam
Chr2	618028	left_flank_p1.sam
Chr2	618050	left_flank_p1.sam
Chr2	618050	left_flank_p1.sam
Chr2	618050	left_flank_p1.sam
Chr2	618050	left_flank_p1.sam
Chr2	618050	left_flank_p1.sam
Chr2	618050	left_flank_p1.sam
Chr2	618050	left_flank_p1.sam
Chr2	618050	left_flank_p1.sam
Chr2	618050	left_flank_p1.sam
Chr2	618050	left_flank_p1.sam
Chr2	618050	left_flank_p1.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr2	618050	left_flank_p2.sam
Chr11	656047	left_flank_p2.sam
Chr9	694754	left_flank_p1.sam
Chr9	694754	left_flank_p1.sam
Chr9	694754	left_flank_p2.sam
Chr9	694757	left_flank_p1.sam
Chr9	694757	left_flank_p1.sam
Chr9	694757	left_flank_p2.sam
Chr9	694760	left_flank_p1.sam
Chr9	694760	left_flank_p2.sam
Chr9	694761	left_flank_p1.sam
Chr9	694761	left_flank_p2.sam
Chr9	694762	left_flank_p1.sam
Chr9	694765	left_flank_p2.sam
Chr9	694768	left_flank_p1.sam
Chr9	694768	left_flank_p2.sam
Chr9	694772	left_flank_p1.sam
Chr9	694775	left_flank_p2.sam
Chr9	694779	right_flank_p2.sam
Chr9	694781	left_flank_p1.sam
Chr9	694781	left_flank_p2.sam
Chr9	694781	left_flank_p2.sam
Chr9	694781	left_flank_p2.sam
Chr9	694784	left_flank_p1.sam
Chr9	694784	left_flank_p1.sam
Chr9	694784	left_flank_p1.sam
Chr9	694784	left_flank_p2.sam
Chr9	694785	right_flank_p1.sam
Chr9	694785	right_flank_p1.sam
Chr9	694785	right_flank_p2.sam
Chr9	694785	right_flank_p2.sam
Chr9	694785	right_flank_p2.sam
Chr9	694790	left_flank_p1.sam
Chr9	694790	left_flank_p1.sam
Chr9	694790	left_flank_p1.sam
Chr9	694790	left_flank_p1.sam
Chr9	694790	left_flank_p2.sam
Chr9	694794	left_flank_p2.sam
Chr9	694803	right_flank_p1.sam
Chr9	694803	right_flank_p1.sam
Chr9	694811	right_flank_p2.sam
Chr9	694811	right_flank_p2.sam
Chr9	694817	right_flank_p2.sam
Chr9	694823	right_flank_p1.sam
Chr9	694823	right_flank_p1.sam
Chr9	694828	left_flank_p1.sam
Chr9	694833	right_flank_p1.sam
Chr9	694833	right_flank_p2.sam
Chr9	694835	left_flank_p2.sam
Chr9	694836	left_flank_p2.sam
Chr9	694839	right_flank_p1.sam
Chr9	694841	left_flank_p2.sam
Chr9	694843	left_flank_p1.sam
Chr9	694843	left_flank_p2.sam
Chr9	694844	left_flank_p2.sam
Chr9	694845	left_flank_p1.sam
Chr9	694845	left_flank_p2.sam
Chr9	694845	left_flank_p2.sam
Chr9	694845	left_flank_p2.sam
Chr9	694846	left_flank_p2.sam
Chr9	694847	left_flank_p1.sam
Chr9	694847	left_flank_p1.sam
Chr9	694847	left_flank_p2.sam
Chr9	694848	left_flank_p1.sam
Chr9	694848	left_flank_p1.sam
Chr9	694848	left_flank_p2.sam
Chr9	694848	left_flank_p2.sam
Chr9	694849	left_flank_p1.sam
Chr9	694852	left_flank_p2.sam
Chr9	694857	left_flank_p1.sam
Chr9	694859	left_flank_p1.sam
Chr9	694859	left_flank_p1.sam
Chr9	694859	left_flank_p2.sam
Chr9	694860	left_flank_p1.sam
Chr9	694860	left_flank_p2.sam
Chr9	694865	right_flank_p1.sam
Chr9	694865	right_flank_p2.sam
Chr9	694865	right_flank_p2.sam
Chr12	698190	left_flank_p2.sam
Chr10	707728	right_flank_p2.sam
Chr4	765378	left_flank_p1.sam
Chr5	772657	right_flank_p2.sam
Chr3	835677	left_flank_p1.sam
Chr12	839588	right_flank_p1.sam
Chr12	839605	left_flank_p1.sam
Chr12	839625	left_flank_p1.sam
Chr12	839626	right_flank_p1.sam
Chr12	839626	right_flank_p2.sam
Chr12	839627	left_flank_p1.sam
Chr12	839628	right_flank_p1.sam
Chr12	839628	right_flank_p1.sam
Chr12	839631	left_flank_p1.sam
Chr12	839633	left_flank_p2.sam
Chr12	839633	right_flank_p2.sam
Chr12	839633	right_flank_p2.sam
Chr12	839635	right_flank_p2.sam
Chr12	839637	left_flank_p1.sam
Chr12	839637	left_flank_p2.sam
Chr12	839641	left_flank_p2.sam
Chr12	839641	right_flank_p1.sam
Chr12	839649	right_flank_p1.sam
Chr12	839649	right_flank_p2.sam
Chr12	839655	right_flank_p2.sam
Chr12	839661	left_flank_p2.sam
Chr12	839671	left_flank_p2.sam
Chr12	839673	left_flank_p1.sam
Chr12	839673	left_flank_p2.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p1.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr12	839705	left_flank_p2.sam
Chr6	844751	right_flank_p1.sam
Chr6	844751	right_flank_p2.sam
Chr2	899995	left_flank_p1.sam
Chr2	913578	right_flank_p2.sam
Chr2	913588	right_flank_p1.sam
Chr2	913588	right_flank_p2.sam
Chr2	913597	right_flank_p1.sam
Chr8	973834	right_flank_p2.sam
Chr3	982231	right_flank_p1.sam
Chr3	982231	right_flank_p1.sam
Chr3	982231	right_flank_p2.sam
Chr6	986495	right_flank_p1.sam
Chr11	987431	left_flank_p2.sam
Chr8	1019933	left_flank_p2.sam
Chr8	1019934	left_flank_p1.sam
Chr8	1019934	left_flank_p2.sam
Chr8	1019937	left_flank_p2.sam
Chr8	1019943	left_flank_p1.sam
Chr8	1019943	left_flank_p2.sam
Chr8	1019943	left_flank_p2.sam
Chr8	1019946	left_flank_p2.sam
Chr8	1019949	left_flank_p1.sam
Chr8	1019950	left_flank_p1.sam
Chr8	1019952	left_flank_p2.sam
Chr8	1019953	left_flank_p2.sam
Chr8	1019954	left_flank_p2.sam
Chr8	1019956	left_flank_p1.sam
Chr8	1019957	left_flank_p1.sam
Chr8	1019957	left_flank_p2.sam
Chr8	1019957	left_flank_p2.sam
Chr8	1019957	left_flank_p2.sam
Chr8	1019957	left_flank_p2.sam
Chr8	1019957	left_flank_p2.sam
Chr8	1019961	left_flank_p1.sam
Chr8	1019963	left_flank_p1.sam
Chr8	1019963	left_flank_p1.sam
Chr8	1019966	right_flank_p1.sam
Chr8	1019966	right_flank_p2.sam
Chr8	1019970	left_flank_p1.sam
Chr8	1019970	left_flank_p1.sam
Chr8	1019970	left_flank_p2.sam
Chr8	1019970	left_flank_p2.sam
Chr8	1019972	left_flank_p2.sam
Chr8	1019972	left_flank_p2.sam
Chr8	1019973	left_flank_p2.sam
Chr8	1019973	left_flank_p2.sam
Chr8	1019974	right_flank_p2.sam
Chr8	1019974	right_flank_p2.sam
Chr8	1019977	left_flank_p1.sam
Chr8	1019977	left_flank_p2.sam
Chr8	1019979	left_flank_p1.sam
Chr8	1019979	left_flank_p1.sam
Chr8	1019983	left_flank_p1.sam
Chr8	1019983	left_flank_p2.sam
Chr8	1019986	right_flank_p1.sam
Chr8	1019986	right_flank_p1.sam
Chr8	1019998	right_flank_p2.sam
Chr8	1020000	right_flank_p1.sam
Chr8	1020000	right_flank_p1.sam
Chr8	1020000	right_flank_p2.sam
Chr8	1020000	right_flank_p2.sam
Chr8	1020004	right_flank_p1.sam
Chr8	1020006	right_flank_p2.sam
Chr8	1020012	right_flank_p2.sam
Chr8	1020017	left_flank_p2.sam
Chr8	1020018	left_flank_p1.sam
Chr8	1020022	left_flank_p1.sam
Chr8	1020022	left_flank_p2.sam
Chr8	1020022	right_flank_p1.sam
Chr8	1020022	right_flank_p2.sam
Chr8	1020023	left_flank_p2.sam
Chr8	1020024	left_flank_p1.sam
Chr8	1020026	right_flank_p1.sam
Chr8	1020026	right_flank_p2.sam
Chr8	1020028	left_flank_p1.sam
Chr8	1020031	left_flank_p1.sam
Chr8	1020032	left_flank_p2.sam
Chr8	1020033	left_flank_p1.sam
Chr8	1020034	left_flank_p1.sam
Chr8	1020038	left_flank_p2.sam
Chr8	1020039	left_flank_p2.sam
Chr8	1020040	left_flank_p2.sam
Chr8	1020041	left_flank_p1.sam
Chr8	1020042	left_flank_p1.sam
Chr8	1020042	left_flank_p1.sam
Chr8	1020042	left_flank_p1.sam
Chr8	1020044	right_flank_p1.sam
Chr8	1020044	right_flank_p1.sam
Chr8	1020046	left_flank_p2.sam
Chr8	1020046	left_flank_p2.sam
Chr8	1020048	left_flank_p2.sam
Chr8	1020051	left_flank_p2.sam
Chr8	1020052	right_flank_p1.sam
Chr8	1020054	right_flank_p1.sam
Chr8	1020066	right_flank_p1.sam
Chr8	1020066	right_flank_p2.sam
Chr12	1045466	left_flank_p2.sam
Chr12	1045468	left_flank_p2.sam
Chr12	1045468	left_flank_p2.sam
Chr12	1045474	left_flank_p1.sam
Chr12	1045481	right_flank_p2.sam
Chr12	1045484	left_flank_p1.sam
Chr12	1045487	right_flank_p1.sam
Chr12	1045487	right_flank_p2.sam
Chr12	1045488	left_flank_p2.sam
Chr12	1045488	left_flank_p2.sam
Chr12	1045490	left_flank_p1.sam
Chr12	1045494	left_flank_p2.sam
Chr12	1045494	right_flank_p1.sam
Chr12	1045494	right_flank_p2.sam
Chr12	1045500	left_flank_p1.sam
Chr12	1045500	right_flank_p1.sam
Chr12	1045500	right_flank_p1.sam
Chr12	1045503	right_flank_p2.sam
Chr12	1045507	right_flank_p1.sam
Chr12	1045508	right_flank_p2.sam
Chr12	1045508	right_flank_p2.sam
Chr12	1045511	right_flank_p2.sam
Chr12	1045512	left_flank_p1.sam
Chr12	1045512	left_flank_p2.sam
Chr12	1045514	right_flank_p1.sam
Chr12	1045514	right_flank_p2.sam
Chr12	1045515	right_flank_p1.sam
Chr12	1045515	right_flank_p2.sam
Chr12	1045526	left_flank_p1.sam
Chr12	1045532	left_flank_p2.sam
Chr12	1045532	left_flank_p2.sam
Chr12	1045532	left_flank_p2.sam
Chr12	1045542	left_flank_p1.sam
Chr12	1045559	left_flank_p2.sam
Chr12	1045564	left_flank_p1.sam
Chr12	1045564	left_flank_p1.sam
Chr12	1045564	left_flank_p1.sam
Chr12	1045564	left_flank_p1.sam
Chr12	1045564	left_flank_p1.sam
Chr12	1045564	left_flank_p1.sam
Chr12	1045564	left_flank_p1.sam
Chr12	1045564	left_flank_p1.sam
Chr12	1045564	left_flank_p1.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr12	1045564	left_flank_p2.sam
Chr3	1080844	right_flank_p2.sam
Chr10	1119601	left_flank_p1.sam
Chr11	1122779	right_flank_p1.sam
Chr1	1132975	right_flank_p1.sam
Chr12	1146601	right_flank_p1.sam
Chr2	1161811	right_flank_p2.sam
Chr2	1161811	right_flank_p2.sam
Chr7	1246379	right_flank_p1.sam
Chr7	1246379	right_flank_p2.sam
Chr7	1246379	right_flank_p2.sam
Chr12	1261905	left_flank_p2.sam
Chr3	1299628	right_flank_p2.sam
Chr4	1352407	left_flank_p1.sam
Chr3	1393201	left_flank_p1.sam
Chr5	1441039	right_flank_p1.sam
Chr5	1441039	right_flank_p1.sam
Chr5	1441039	right_flank_p1.sam
Chr11	1526253	right_flank_p1.sam
Chr11	1526253	right_flank_p2.sam
Chr1	1579128	right_flank_p1.sam
Chr3	1603908	left_flank_p2.sam
Chr1	1715117	right_flank_p1.sam
Chr12	1750379	left_flank_p2.sam
Chr6	1800803	right_flank_p1.sam
Chr1	1807864	right_flank_p1.sam
Chr11	1822503	left_flank_p1.sam
Chr4	1877607	right_flank_p2.sam
Chr5	1880172	right_flank_p2.sam
Chr2	1918735	left_flank_p2.sam
Chr3	1938486	right_flank_p2.sam
Chr10	1989065	left_flank_p2.sam
Chr2	2025376	right_flank_p2.sam
Chr8	2080006	right_flank_p2.sam
Chr9	2094378	right_flank_p2.sam
Chr11	2140027	left_flank_p2.sam
Chr1	2164020	left_flank_p2.sam
Chr5	2176143	right_flank_p2.sam
Chr12	2269516	left_flank_p2.sam
Chr5	2289976	right_flank_p1.sam
Chr7	2304124	left_flank_p2.sam
Chr3	2346683	left_flank_p1.sam
Chr8	2368680	left_flank_p2.sam
Chr6	2421356	right_flank_p1.sam
Chr10	2478975	left_flank_p2.sam
Chr8	2480951	left_flank_p1.sam
Chr1	2527276	left_flank_p2.sam
Chr1	2725311	left_flank_p2.sam
Chr12	2734568	left_flank_p1.sam
Chr12	2734568	left_flank_p1.sam
Chr12	2734568	left_flank_p2.sam
Chr12	2734568	left_flank_p2.sam
Chr12	2734570	left_flank_p1.sam
Chr12	2734570	right_flank_p1.sam
Chr12	2734570	right_flank_p2.sam
Chr12	2734572	left_flank_p2.sam
Chr12	2734574	left_flank_p1.sam
Chr12	2734574	left_flank_p2.sam
Chr12	2734576	left_flank_p2.sam
Chr12	2734578	left_flank_p2.sam
Chr12	2734578	right_flank_p1.sam
Chr12	2734580	left_flank_p1.sam
Chr12	2734580	left_flank_p1.sam
Chr12	2734580	left_flank_p2.sam
Chr12	2734580	left_flank_p2.sam
Chr12	2734581	right_flank_p2.sam
Chr12	2734582	left_flank_p2.sam
Chr12	2734582	left_flank_p2.sam
Chr10	2734583	right_flank_p2.sam
Chr12	2734586	left_flank_p1.sam
Chr12	2734586	right_flank_p2.sam
Chr12	2734590	left_flank_p1.sam
Chr12	2734592	right_flank_p1.sam
Chr12	2734593	right_flank_p2.sam
Chr12	2734594	left_flank_p1.sam
Chr12	2734596	left_flank_p2.sam
Chr12	2734604	left_flank_p1.sam
Chr12	2734604	left_flank_p2.sam
Chr12	2734608	left_flank_p2.sam
Chr12	2734608	left_flank_p2.sam
Chr12	2734608	right_flank_p1.sam
Chr12	2734609	right_flank_p1.sam
Chr12	2734609	right_flank_p1.sam
Chr12	2734609	right_flank_p2.sam
Chr12	2734642	left_flank_p1.sam
Chr12	2734642	left_flank_p1.sam
Chr12	2734642	left_flank_p1.sam
Chr12	2734642	left_flank_p1.sam
Chr12	2734642	left_flank_p1.sam
Chr12	2734642	left_flank_p1.sam
Chr12	2734642	left_flank_p1.sam
Chr12	2734642	left_flank_p1.sam
Chr12	2734642	left_flank_p1.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr12	2734642	left_flank_p2.sam
Chr10	2798771	left_flank_p1.sam
Chr5	2841162	right_flank_p1.sam
Chr5	2844266	right_flank_p2.sam
Chr10	2854153	right_flank_p1.sam
Chr10	2854153	right_flank_p1.sam
Chr10	2854153	right_flank_p1.sam
Chr10	2854153	right_flank_p1.sam
Chr10	2854243	right_flank_p1.sam
Chr10	2854243	right_flank_p1.sam
Chr10	2854243	right_flank_p1.sam
Chr8	2923890	right_flank_p2.sam
Chr2	2957196	right_flank_p1.sam
Chr7	2960876	left_flank_p1.sam
Chr3	2981630	left_flank_p1.sam
Chr12	2989374	left_flank_p1.sam
Chr3	2996749	left_flank_p2.sam
Chr6	3022049	left_flank_p1.sam
Chr7	3070365	right_flank_p1.sam
Chr10	3091817	right_flank_p1.sam
Chr12	3119686	right_flank_p1.sam
Chr12	3119686	right_flank_p2.sam
Chr1	3193145	left_flank_p1.sam
Chr6	3275845	left_flank_p2.sam
Chr12	3285788	left_flank_p1.sam
Chr12	3285792	left_flank_p1.sam
Chr12	3285794	left_flank_p1.sam
Chr12	3285794	left_flank_p1.sam
Chr12	3285795	left_flank_p1.sam
Chr12	3285798	left_flank_p1.sam
Chr12	3285798	left_flank_p1.sam
Chr12	3285798	left_flank_p2.sam
Chr12	3285805	right_flank_p1.sam
Chr12	3285805	right_flank_p2.sam
Chr12	3285806	left_flank_p2.sam
Chr12	3285808	left_flank_p1.sam
Chr12	3285808	left_flank_p2.sam
Chr12	3285810	left_flank_p2.sam
Chr12	3285811	right_flank_p2.sam
Chr12	3285811	right_flank_p2.sam
Chr12	3285818	left_flank_p1.sam
Chr12	3285818	left_flank_p2.sam
Chr12	3285818	right_flank_p1.sam
Chr12	3285818	right_flank_p1.sam
Chr12	3285818	right_flank_p2.sam
Chr12	3285820	left_flank_p2.sam
Chr12	3285822	left_flank_p1.sam
Chr12	3285822	left_flank_p1.sam
Chr12	3285824	left_flank_p2.sam
Chr12	3285824	right_flank_p1.sam
Chr12	3285825	right_flank_p1.sam
Chr12	3285827	right_flank_p1.sam
Chr12	3285827	right_flank_p1.sam
Chr12	3285827	right_flank_p2.sam
Chr12	3285827	right_flank_p2.sam
Chr12	3285828	left_flank_p1.sam
Chr12	3285828	left_flank_p1.sam
Chr12	3285828	left_flank_p2.sam
Chr12	3285832	right_flank_p2.sam
Chr12	3285832	right_flank_p2.sam
Chr12	3285832	right_flank_p2.sam
Chr12	3285834	left_flank_p1.sam
